41795.4980162.0.99772506347
41795.507472.0.994326077239
41795.5075174.0.994421419391
41795.5075449.0.994356422489
41795.5075863.0.994335691201
41795.5076332.0.994391737397
41795.5076744.0.994305036937
41795.5077203.0.994358815706
41795.5077654.0.994299597039
41795.5078007.0.994432107993
41795.5078405.0.994496958146
41795.5078801.0.994413789546
41795.5079174.0.994119794682
41795.5079625.0.994303986183
41795.5080103.0.99430886525
41795.5080467.0.994420400135
41795.508088.0.994456271234
41795.5081348.0.994409116426
41795.5081724.0.994259041565
41795.5082176.0.994264134428
41795.5082571.0.994276642873
41795.508296.0.994161874208
41795.5083461.0.994166077685
